Link incidecoder,brand,short_product_name,date_upload,incide_enDescription,incide_ingredients,incide_imageKey,process,productName,productName_clean,incide_productName,isTrue_productName
https://incidecoder.com/products/nuxe-reve-de-miel-face-and-body-ultra-rich-cleansing-gel,Nuxe,Reve De Miel Face And Body Ultra-Rich Cleansing Gel,01/31/2019,Face and body cleansing gel for dry and sensitive skin.,"Aqua/​Water, Glycerin, Sodium Cocoamphoacetate, Sodium Lauroyl Sarcosinate, Lauryl Glucoside, Parfum/​Fragrance, Mel/​Honey, Sunflower Seed Oil PEG-8 Esters, Sodium Cocoyl Glutamate, Sodium Lauryl Glucose Carboxylate, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Phenoxyethanol, Gluconolactone, Sodium Hydroxide, Coco-Glucoside, Glyceryl Oleate, Citric Acid, Allantoin, Sodium Benzoate, Tetrasodium Glutamate Diacetate, 1,2-Hexanediol, Caprylyl Glycol, Caramel, Calcium Gluconate, Tropolone, Hydrogenated Palm Glycerides Citrate, Tocopherol",https://incidecoder-content.storage.googleapis.com/73417d84-3c5c-4ee4-b0e0-0e8d03fe188d/products/nuxe-reve-de-miel-face-and-body-ultra-rich-cleansing-gel/nuxe-reve-de-miel-face-and-body-ultra-rich-cleansing-gel_front_photo_original.jpeg,Success,Nuxe Reve De Miel Face And Body Ultra-Rich Cleansing Gel,Nuxe Reve De Miel Face And Body Ultra-Rich Cleansing Gel,Nuxe Reve De Miel Face And Body Ultra-Rich Cleansing Gel,True
https://incidecoder.com/products/nuxe-very-rose-light-cleansing-foam,Nuxe,Very Rose Light Cleansing Foam,08/19/2020,"NUXE Very Rose Light Cleansing Foam gently cleanses and soothes all skin types with its light, fragrant foam. Made with 94% naturally-derived ingredients, this easy-to-use cleanser and makeup remover respects skin's natural balance.","Aqua/​Water, Rosa Damascena Flower Water, Disodium Cocoyl Glutamate, Sodium Lauryl Sulfate, Parfum/​Fragrance, Glycerin, Sodium Lauryl Glucose Carboxylate, Sodium Cottonseedamphoacetate, Lauryl Glucoside, Benzyl Alcohol, Citric Acid, Capryloyl Glycine, Sodium Cocoyl Glutamate, Sodium Hydroxide, 1,2-Hexanediol, Caprylyl Glycol, Allantoin, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Tetrasodium EDTA, Dehydroacetic Acid, Sorbic Acid, Tropolone",https://incidecoder-content.storage.googleapis.com/a853cd49-bf58-4f2a-8d45-79aba052be0d/products/nuxe-very-rose-light-cleansing-foam/nuxe-very-rose-light-cleansing-foam_front_photo_original.jpeg,Success,Nuxe Very Rose Light Cleansing Foam,Nuxe Very Rose Light Cleansing Foam,Nuxe Very Rose Light Cleansing Foam,True
https://incidecoder.com/products/nuxe-huile-prodigieuse-r-riche,Nuxe,Huile Prodigieuse® Riche,11/11/2019,"This oil nourishes, repairs and leaves a satin finish to the face, body and hair. In just one step, skin feels intensely nourished, softer and more comfortable. This nourishing rich oil leaves the hair shinier and more supple. Its addictive scent and unique silicone-free non-greasy texture promise a truly Prodigious experience! ","Caprylic/​Capric Triglyceride*, Macadamia Integrifolia Seed Oil*, Decyl Oleate*, Oleic/​Linoleic/​Linolenic Polyglycerides*, Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Corylus Avellana (Hazelnut) Seed Oil*, Camellia Oleifera Seed Oil*, Parfum/​Fragrance, Camellia Japonica Seed Oil*, Tocopherol*, Argania Spinosa Kernel Oil*, Borago Officinalis Seed Oil*, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil*, Rosmarinus Officinalis (Rosemary) Leaf Extract*, Polyglyceryl-3 Diisostearate*, Ascorbic Acid*, Solanum Lycopersicum (Tomato) Fruit Extract*, Linalool, Limonene, Citronellol, Geraniol",https://incidecoder-content.storage.googleapis.com/66465863-aab2-4eb0-8f03-5a78fecb1456/products/nuxe-huile-prodigieuse-r-riche/nuxe-huile-prodigieuse-r-riche_front_photo_original.jpeg,Success,Nuxe Nuxe Huile Prodigieuse® ,Nuxe Nuxe Huile Prodigieuse®,Nuxe Huile Prodigieuse® Riche,False
,,,,,,,None link found,Nuxe Huile Prodigieuse Florale Multi-purpose Dry Oil ,Nuxe Huile Prodigieuse Florale Multi-purpose Dry Oil,,False
https://incidecoder.com/products/nuxe-merveillance-lift-firming-activating-oil-serum,Nuxe,Merveillance Lift Firming Activating Oil-Serum,04/06/2022,"This anti-aging serum is infused with an ultra corrective Micro-Algae Oil, a green active ingredient that concentrates the power of 4 billion native cells in a single drop to strengthen your skin every day.","Macadamia Integrifolia Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Sesamum Indicum (Sesame) Seed Oil, Oleic/​Linoleic/​Linolenic Polyglycerides, Helianthus Annuus (Sunflower) Seed Oil, Parfum/​Fragrance, Tocopherol, Caprylic/​Capric Triglyceride, Chlorella Vulgaris Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Linalool, Alpha-Isomethyl Ionone, Geraniol, Citronellol, Limonene",https://incidecoder-content.storage.googleapis.com/fdd1b749-4e4a-45d7-9f4f-000c4fca2519/products/nuxe-merveillance-lift-firming-activating-oil-serum/nuxe-merveillance-lift-firming-activating-oil-serum_front_photo_original.jpeg,Success,Nuxe Merveillance LIFT Firming Activating Oil-serum,Nuxe Merveillance LIFT Firming Activating Oil-serum,Nuxe Merveillance Lift Firming Activating Oil-Serum,True
https://incidecoder.com/products/nuxe-shimmering-dry-oil-huile-prodigieuse-r,Nuxe,Shimmering Dry Oil Huile Prodigieuse®,04/22/2020,"The sensorial shimmering dry oil Huile Prodigieuse® contains tiny shimmering mineral particles. It nourishes, leaves a satin finish and illuminates skin and hair in one go. It has a unique, non-greasy feel and a captivating fragrance.","Coco-Caprylate/​Caprate*, Macadamia Integrifolia Seed Oil*, Dicaprylyl Ether*, Caprylic/​Capric Triglyceride*, Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Corylus Avellana (Hazelnut) Seed Oil*, Mica*, Camellia Oleifera Seed Oil*, Parfum/​Fragrance, Silica, Camellia Japonica Seed Oil*, Tocopherol*, Ci 77891/​Titanium Dioxide*, Argania Spinosa Kernel Oil*, Borago Officinalis Seed Oil*, Ci 77491/​Iron Oxides*, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil*, Rosmarinus Officinalis (Rosemary) Leaf Extract*, Polyglyceryl-3 Diisostearate*, Ascorbic Acid*, Solanum Lycopersicum (Tomato) Fruit Extract*, Linalool, Limonene, Citronellol, Geraniol",https://incidecoder-content.storage.googleapis.com/5cf02311-255a-49b0-bb66-7ab1368debc7/products/nuxe-shimmering-dry-oil-huile-prodigieuse-r/nuxe-shimmering-dry-oil-huile-prodigieuse-r_front_photo_original.jpeg,Success,Nuxe Huile Prodigieuse Shimmering Dry Oil,Nuxe Huile Prodigieuse Shimmering Dry Oil,Nuxe Shimmering Dry Oil Huile Prodigieuse®,True
,,,,,,,None link found,Nuxe Merveillance LIFT Firming Powdery Cream,Nuxe Merveillance LIFT Firming Powdery Cream,,True
https://incidecoder.com/products/nuxe-very-rose-3-in-1-soothing-micellar-water,Nuxe,Very Rose 3-In-1 Soothing Micellar Water,05/20/2020,"This micellar water with Rose Floral Water removes make-up and cleanses skin on the face and eyes, removing make-up and impurities. Enriched with a 100% botanical-origin Skin-Respect Complex, it soothes skin and respects its balance. It leaves skin feeling fresh and soft and enchants the senses with its delicate rose scent. ","Aqua/​Water, Glycerin, PEG-6 Caprylic/​Capric Glycerides, Pentylene Glycol, Rosa Damascena Flower Water, Parfum/​Fragrance, Sodium Gluconate, Cetrimonium Bromide, Xylitylglucoside, Anhydroxylitol, Xylitol, Citric Acid, Sodium Hydroxide, Phenoxyethanol",https://incidecoder-content.storage.googleapis.com/29699d03-8225-47eb-809d-685844d5b2ea/products/nuxe-very-rose-3-in-1-soothing-micellar-water/nuxe-very-rose-3-in-1-soothing-micellar-water_front_photo_original.jpeg,Success,Nuxe Very Rose 3-In-1 Soothing Micellar Water,Nuxe Very Rose 3-In-1 Soothing Micellar Water,Nuxe Very Rose 3-In-1 Soothing Micellar Water,True
,,,,,,,None link found,Nuxe Merveillance LIFT Lift Eye Cream ,Nuxe Merveillance LIFT Lift Eye Cream,,False
,,,,,,,None link found,Nuxe Merveillance LIFT Firming Velvet Cream,Nuxe Merveillance LIFT Firming Velvet Cream,,True
,,,,,,,None link found,Nuxe Merveillance LIFT Glow Firming Radiance Cream,Nuxe Merveillance LIFT Glow Firming Radiance Cream,,True
https://incidecoder.com/products/nuxe-huile-prodigieuse-r-riche,Nuxe,Huile Prodigieuse® Riche,11/11/2019,"This oil nourishes, repairs and leaves a satin finish to the face, body and hair. In just one step, skin feels intensely nourished, softer and more comfortable. This nourishing rich oil leaves the hair shinier and more supple. Its addictive scent and unique silicone-free non-greasy texture promise a truly Prodigious experience! ","Caprylic/​Capric Triglyceride*, Macadamia Integrifolia Seed Oil*, Decyl Oleate*, Oleic/​Linoleic/​Linolenic Polyglycerides*, Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Corylus Avellana (Hazelnut) Seed Oil*, Camellia Oleifera Seed Oil*, Parfum/​Fragrance, Camellia Japonica Seed Oil*, Tocopherol*, Argania Spinosa Kernel Oil*, Borago Officinalis Seed Oil*, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil*, Rosmarinus Officinalis (Rosemary) Leaf Extract*, Polyglyceryl-3 Diisostearate*, Ascorbic Acid*, Solanum Lycopersicum (Tomato) Fruit Extract*, Linalool, Limonene, Citronellol, Geraniol",https://incidecoder-content.storage.googleapis.com/66465863-aab2-4eb0-8f03-5a78fecb1456/products/nuxe-huile-prodigieuse-r-riche/nuxe-huile-prodigieuse-r-riche_front_photo_original.jpeg,Success,Nuxe Huile Prodigieuse®,Nuxe Huile Prodigieuse®,Nuxe Huile Prodigieuse® Riche,True
https://incidecoder.com/products/nuxe-huile-prodigieuse-multi-usage-dry-oil,Nuxe,Huile Prodigieuse Multi Purpose Dry Oil,07/05/2019,"Specially formulated with a unique cocktail of Vitamin E and six precious plant oils – camellia, hazelnut, borage, St John's Wort, sweet almond, and macadamia – the oil offers ultimate hydration to leave skin sumptuously soft and hair ultra glossy. The addition of deeply nourishing Tsubaki Oil creates a free-radical fighting shield, helping to combat daily pollutants that can lead to cellular deterioration and signs of aging. ","Coco-Caprylate/​Caprate, Macadamia Integrifolia Seed Oil, Dicaprylyl Ether, Caprylic/​Capric Triglyceride, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Corylus Avellana (Hazel) Seed Oil, Camellia Oleifera Seed Oil, Parfum/​Fragrance, Camellia Japonica Seed Oil, Tocopherol, Argania Spinosa Kernel Oil, Borago Officinalis Seed Oil, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Polyglyceryl-3 Diisostearate, Ascorbic Acid, Solanum Lycopersicum (Tomato) Fruit Extract, Benzyl Salicylate, Linalool, Limonene, Citronellol, Geraniol, Benzyl Alcohol",https://incidecoder-content.storage.googleapis.com/6164808a-fecd-4b36-8d16-37d42d075078/products/nuxe-huile-prodigieuse-multi-usage-dry-oil/nuxe-huile-prodigieuse-multi-usage-dry-oil_front_photo_original.jpeg,Success,Nuxe Huile Prodigieuse Multi-Purpose Dry Oil,Nuxe Huile Prodigieuse Multi-Purpose Dry Oil,Nuxe Huile Prodigieuse Multi Purpose Dry Oil,True
https://incidecoder.com/products/nuxe-shimmering-dry-oil-huile-prodigieuse-r,Nuxe,Shimmering Dry Oil Huile Prodigieuse®,04/22/2020,"The sensorial shimmering dry oil Huile Prodigieuse® contains tiny shimmering mineral particles. It nourishes, leaves a satin finish and illuminates skin and hair in one go. It has a unique, non-greasy feel and a captivating fragrance.","Coco-Caprylate/​Caprate*, Macadamia Integrifolia Seed Oil*, Dicaprylyl Ether*, Caprylic/​Capric Triglyceride*, Prunus Amygdalus Dulcis (Sweet Almond) Oil*, Corylus Avellana (Hazelnut) Seed Oil*, Mica*, Camellia Oleifera Seed Oil*, Parfum/​Fragrance, Silica, Camellia Japonica Seed Oil*, Tocopherol*, Ci 77891/​Titanium Dioxide*, Argania Spinosa Kernel Oil*, Borago Officinalis Seed Oil*, Ci 77491/​Iron Oxides*, Tocopheryl Acetate, Helianthus Annuus (Sunflower) Seed Oil*, Rosmarinus Officinalis (Rosemary) Leaf Extract*, Polyglyceryl-3 Diisostearate*, Ascorbic Acid*, Solanum Lycopersicum (Tomato) Fruit Extract*, Linalool, Limonene, Citronellol, Geraniol",https://incidecoder-content.storage.googleapis.com/5cf02311-255a-49b0-bb66-7ab1368debc7/products/nuxe-shimmering-dry-oil-huile-prodigieuse-r/nuxe-shimmering-dry-oil-huile-prodigieuse-r_front_photo_original.jpeg,Success,Nuxe Huile Prodigieuse Shimmering Dry Oil,Nuxe Huile Prodigieuse Shimmering Dry Oil,Nuxe Shimmering Dry Oil Huile Prodigieuse®,True
,,,,,,,None link found,Nuxe  Huile Prodigieuse Florale Multi-purpose Dry Oil ,Nuxe  Huile Prodigieuse Florale Multi-purpose Dry Oil,,False
https://incidecoder.com/products/nuxe-lip-moisturizing-stick-reve-de-miel,Nuxe,Lip Moisturizing Stick Rêve De Miel,11/29/2019,"In a handy format, this moisturizing lip stick with Honey and Sunflower works wonders on dry and damaged lips all day long - for soft, luscious lips. Banish dry, tight lips.","Octyldodecanol, Butyrospermum Parkii (Shea) Butter, Polyethylene, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Hydrogenated Vegetable Oil, Macadamia Integrifolia Seed Oil, Oleic/​Linoleic/​Linolenic Polyglycerides, Oryza Sativa (Rice) Bran Wax, Cera Alba/​Beeswax, Glyceryl Dibehenate, Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables, Hydroxystearic/​Linolenic/​Oleic Polyglycerides, Jojoba Esters, Tribehenin, Citrus Grandis (Grapefruit) Peel Oil, Oryza Sativa (Rice) Bran Oil, Safflower Oil/​Palm Oil Aminopropanediol Esters, Tocopheryl Acetate, Tocopherol, Butyrospermum Parkii (Shea) Butter Extract, Glyceryl Behenate, Citrus Limon (Lemon) Peel Oil, Argania Spinosa Kernel Oil, Mel/​Honey, Hordeum Vulgare Cera, Spent Grain Wax, Aqua/​Water, PEG-8, Citric Acid, Helianthus Annuus (Sunflower) Seed Oil, Limonene, Citral, Linalool, Geraniol",https://incidecoder-content.storage.googleapis.com/6d6dbd73-d822-454a-a9f2-009e8eaa7b30/products/nuxe-lip-moisturizing-stick-reve-de-miel/nuxe-lip-moisturizing-stick-reve-de-miel_front_photo_original.jpeg,Success,Nuxe Reve de Miel Lip Moisturizing Stick,Nuxe Reve de Miel Lip Moisturizing Stick,Nuxe Lip Moisturizing Stick Rêve De Miel,True
,,,,,,,None link found,Nuxe  Reve De Miel Honey Lip Balm Ultra-Nourishing And Repairing,Nuxe  Reve De Miel Honey Lip Balm Ultra-Nourishing And Repairing,,True
,,,,,,,None link found, NUXE Merveillance LIFT Concentrated Night Cream,NUXE Merveillance LIFT Concentrated Night Cream,,False
,,,,,,,None link found,Clarins Double Serum Anti-Aging + Anti-Wrinkle Serum,Clarins Double Serum Anti-Aging + Anti-Wrinkle Serum,,True
,,,,,,,None link found,Clarins Double Serum Anti-Aging + Anti-Wrinkle Serum,Clarins Double Serum Anti-Aging + Anti-Wrinkle Serum,,True
,,,,,,,None link found,Clarins Double Serum Anti-Aging + Anti-Wrinkle Serum,Clarins Double Serum Anti-Aging + Anti-Wrinkle Serum,,True
https://incidecoder.com/products/clarins-total-eye-lift,Clarins,Total Eye Lift,02/03/2021,Redefining total eye concentrate,"Aqua/​Water/​Eau, Glycerin, Caprylic/​Capric Triglyceride, Propanediol, Cetearyl Alcohol, Betaine, Hydrogenated Coco-Glycerides, Panthenol, Glyceryl Stearate, PEG-100 Stearate, Pentylene Glycol, Butyrospermum Parkii (Shea) Butter, Cetearyl Glucoside, Albizia Julibrissin Bark Extract, Acacia Farnesiana Flower Wax, Caffeine, Steareth-21, Dimethicone, Carbomer, Chlorphenesin, Ethylhexylglycerin, Tocopheryl Acetate, Ci 77891/​Titanium Dioxide, Synthetic Fluorphlogopite, Disodium EDTA, Escin, Parfum/​Fragrance, Butylene Glycol, Dimethiconol, Sodium Hydroxide, Alcohol, Harungana Madagascariensis Extract, Olea Europaea (Olive) Fruit Extract, Paullinia Cupana Seed Extract, Sodium Benzoate, Tin Oxide, Acetyl Tetrapeptide-2, Dextran",https://incidecoder-content.storage.googleapis.com/10641e27-7401-498a-9591-44f5c63fc5bd/products/clarins-total-eye-lift/clarins-total-eye-lift_front_photo_original.jpeg,Success,Clarins Total Eye Lift Cream,Clarins Total Eye Lift Cream,Clarins Total Eye Lift,True
https://incidecoder.com/products/clarins-one-step-gentle-exfoliating-cleanser-with-orange-extract,Clarins,One-Step Gentle Exfoliating Cleanser With Orange Extract,03/02/2020,Gentle exfoliator for all skin types,"Aqua/​Water/​Eau, Sodium Laureth Sulfate, Cetearyl Alcohol, Cellulose, Cocamidopropyl Betaine, Cocamide MIPA, Glycol Distearate, Glycerin, Cetearyl Glucoside, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Tea-Cocoyl Glutamate, Butyrospermum Parkii (Shea) Butter, Citrus Aurantium Dulcis (Orange) Fruit Water, Silica, Parfum/​Fragrance, Phenoxyisopropanol, Sodium Chloride, Sodium Hydroxide, Benzophenone-4, Disodium EDTA, Moringa Pterygosperma Seed Extract, Phenoxyethanol, Disodium Phosphate, Citric Acid, Methylchloroisothiazolinone, Methylisothiazolinone, Benzyl Salicylate, Butylphenyl Methylpropional, Limonene, Linalool, Ci 15985/​Yellow 6",https://incidecoder-content.storage.googleapis.com/e26bce6b-0a10-47d9-8c00-1e2c79fc354c/products/clarins-one-step-gentle-exfoliating-cleanser-with-orange-extract/clarins-one-step-gentle-exfoliating-cleanser-with-orange-extract_front_photo_original.jpeg,Success,Clarins One-Step Gentle Exfoliating Cleanser,Clarins One-Step Gentle Exfoliating Cleanser,Clarins One-Step Gentle Exfoliating Cleanser With Orange Extract,True
https://incidecoder.com/products/clarins-one-step-gentle-exfoliating-cleanser-with-orange-extract,Clarins,One-Step Gentle Exfoliating Cleanser With Orange Extract,03/02/2020,Gentle exfoliator for all skin types,"Aqua/​Water/​Eau, Sodium Laureth Sulfate, Cetearyl Alcohol, Cellulose, Cocamidopropyl Betaine, Cocamide MIPA, Glycol Distearate, Glycerin, Cetearyl Glucoside, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Tea-Cocoyl Glutamate, Butyrospermum Parkii (Shea) Butter, Citrus Aurantium Dulcis (Orange) Fruit Water, Silica, Parfum/​Fragrance, Phenoxyisopropanol, Sodium Chloride, Sodium Hydroxide, Benzophenone-4, Disodium EDTA, Moringa Pterygosperma Seed Extract, Phenoxyethanol, Disodium Phosphate, Citric Acid, Methylchloroisothiazolinone, Methylisothiazolinone, Benzyl Salicylate, Butylphenyl Methylpropional, Limonene, Linalool, Ci 15985/​Yellow 6",https://incidecoder-content.storage.googleapis.com/e26bce6b-0a10-47d9-8c00-1e2c79fc354c/products/clarins-one-step-gentle-exfoliating-cleanser-with-orange-extract/clarins-one-step-gentle-exfoliating-cleanser-with-orange-extract_front_photo_original.jpeg,Success,Clarins One-Step Gentle Exfoliating Cleanser,Clarins One-Step Gentle Exfoliating Cleanser,Clarins One-Step Gentle Exfoliating Cleanser With Orange Extract,True
,,,,,,,None link found,Clarins Lip Comfort Oil Hydrating and Plumping Lip Oil,Clarins Lip Comfort Oil Hydrating and Plumping Lip Oil,,True
,,,,,,,None link found,Clarins Double Serum Eye - Under Eye Tightening Cream,Clarins Double Serum Eye - Under Eye Tightening Cream,,True
,,,,,,,None link found,Clarins Multi-Active Day Face Cream ,Clarins Multi-Active Day Face Cream,,False
,,,,,,,None link found,Clarins Hydrating Toner + Face Lotion - Normal Dry Skin,Clarins Hydrating Toner + Face Lotion - Normal Dry Skin,,True
,,,,,,,None link found,Clarins Hydrating Toner + Face Lotion - Normal Dry Skin,Clarins Hydrating Toner + Face Lotion - Normal Dry Skin,,True
,,,,,,,None link found,Clarins Hydrating Toner + Face Lotion - Normal Dry Skin,Clarins Hydrating Toner + Face Lotion - Normal Dry Skin,,True
,,,,,,,None link found,Clarins Double Serum Light Texture Anti-Aging Serum,Clarins Double Serum Light Texture Anti-Aging Serum,,True
,,,,,,,None link found,Clarins Cryo-Flash cream Mask,Clarins Cryo-Flash cream Mask,,True
,,,,,,,None link found,Clarins EXTRA FIRMING JOUR crème fermeté anti- rides SPF15,Clarins EXTRA FIRMING JOUR crème fermeté anti- rides SPF15,,True
,,,,,,,None link found,Clarins Multi-Active Night Face Cream ,Clarins Multi-Active Night Face Cream,,False
https://incidecoder.com/products/clarins-super-restorative-day-dry-skin-clarins-super-restorative-day-cream-dry-skin,Clarins Super Restorative Day Dry Skin,Clarins Super Restorative Day Cream Dry Skin,11/19/2023,A deeply nourishing anti ageing day cream for dry skin types. Enriched with organic harungana - nature's retinol and vitamin c derivative.,"Aqua/​Water/​Eau, Caprylic/​Capric Triglyceride, Glycerin, Coco-Caprylate/​Caprate, Pentylene Glycol, Cetearyl Alcohol, Ascorbyl Glucoside, Hydroxyethyl Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer, Stearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Pentaerythrityl Distearate, Butyrospermum Parkii (Shea) Butter, Hydrogenated Coconut Oil, Squalane, Cetearyl Glucoside, Butylene Glycol, Caprylyl Glycol, Dimethicone, Sucrose Palmitate, Xylitylglucoside, Parfum/​Fragrance, Sodium Citrate, Sodium Hydroxide, Anhydroxylitol, Tocopheryl Acetate, Disodium EDTA, Xylitol, Glyceryl Linoleate, Ci 77891/​Titanium Dioxide, Synthetic Fluorphlogopite, Citric Acid, Sodium Lactate, Glucose, Carbomer, Harungana Madagascariensis Extract, Tocopherol, Marrubium Vulgare Extract, Potassium Sorbate, Propanediol, Coco-Glucoside, Pectin, Sodium Hyaluronate, Balanites Roxburghii Seed Oil, Guar Hydroxypropyltrimonium Chloride, Phenethyl Alcohol, Furcellaria Lumbricalis Extract, Pancratium Maritimum Extract, Ulex Europaeus Leaf/​Root/​Stem Extract, Palmitoyl Tripeptide-1, Lapsana Communis Flower/​Leaf/​Stem Extract, Maris Sal/​Sea Salt/​Sel Marin, Ci 14700/​Red 4, Palmitoyl Tetrapeptide-7",https://incidecoder-content.storage.googleapis.com/d5727e1e-009a-4a2e-a061-894e608d834c/products/clarins-super-restorative-day-dry-skin-clarins-super-restorative-day-cream-dry-skin/clarins-super-restorative-day-dry-skin-clarins-super-restorative-day-cream-dry-skin_front_photo_original.jpeg,Success,Clarins Super Restorative Day Cream,Clarins Super Restorative Day Cream,Clarins Super Restorative Day Dry Skin Clarins Super Restorative Day Cream Dry Skin,True
https://incidecoder.com/products/clarins-super-restorative-night-cream,Clarins,Super Restorative Night Cream -,07/05/2023,"This night cream fades traces that arise on the skin due to age-related hormonal changes. The skin immediately looks smooth and has a radiant, even complexion.","Aqua/​Water/​Eau, Cetearyl Isononanoate, Dicaprylyl Carbonate, Glycerin, Cetearyl Alcohol, Propanediol, Ascorbyl Glucoside, Butyrospermum Parkii (Shea) Butter, Hydrogenated Coco-Glycerides, Dimethicone, Glyceryl Stearate, PEG-100 Stearate, Cetearyl Glucoside, Butylene Glycol, Carbomer, Glyceryl Caprylate, Sodium Hydroxide, Parfum/​Fragrance, Xylitylglucoside, Hydroxyacetophenone, Sodium Citrate, Anhydroxylitol, Xanthan Gum, Tocopheryl Acetate, Caprylic/​Capric Triglyceride, Xylitol, Disodium EDTA, Alcohol, Sodium Lactate, Glucose, Citric Acid, Harungana Madagascariensis Extract, Marrubium Vulgare Extract, Coco-Glucoside, Balanites Roxburghii Seed Oil, Phenethyl Alcohol, Furcellaria Lumbricalis Extract, Pancratium Maritimum Extract, Pyrus Sorbus Bud Extract, Ulex Europaeus Leaf/​Root/​Stem Extract, Palmitoyl Tripeptide-1, Lapsana Communis Flower/​Leaf/​Stem Extract, Maris Sal/​Sea Salt/​Sel Marin, Ci 14700/​Red 4, Palmitoyl Tetrapeptide-7",https://incidecoder-content.storage.googleapis.com/264ac2b3-edc3-4be2-a9ce-bd295aa79850/products/clarins-super-restorative-night-cream/clarins-super-restorative-night-cream_front_photo_original.jpeg,Success,Clarins Super Restorative Night Cream,Clarins Super Restorative Night Cream,Clarins Super Restorative Night Cream -,True
https://incidecoder.com/products/clarins-extra-firming-night-dry-skin,Clarins,Extra-Firming Night - Dry Skin,11/07/2019,"Luxuriously rich anti-aging night moisturizer for dry skin visibly firms, tones and improves skin’s elasticity with the wrinkle-fighting power of hydrated silica of Moonstone extract. In just 2 weeks, skin appears visibly regenerated, firmer, tighter.","Aqua/​Water/​Eau, Glycerin, Caprylic/​Capric Triglyceride, Squalane, Butyrospermum Parkii (Shea) Butter, Coco-Caprylate/​Caprate, Hydrogenated Coco-Glycerides, Propanediol, Dimethicone, Cetearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Caprylyl Glycol, Sodium Polyacrylate, Parfum/​Fragrance, Butylene Glycol, Cetearyl Glucoside, Avena Sativa (Oat) Kernel Extract, Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Tocopheryl Acetate, Dimethiconol, Disodium EDTA, Decylene Glycol, Anigozanthos Flavidus Extract, Sodium Hydroxide, Betaine, Sorbitol, Diospyros Mespiliformis Leaf Extract, Maltodextrin, Tocopherol, Sanicula Europaea Extract, Sodium Benzoate, Kalanchoe Pinnata Leaf Extract, Balanites Roxburghii Seed Oil, Mitracarpus Scaber Extract, Phenoxyethanol, Citric Acid, Malpighia Emarginata (Acerola) Seed Extract, Lapsana Communis Flower/​Leaf/​Stem Extract, Furcellaria Lumbricalis Extract, Potassium Sorbate, Ci 15985/​Yellow 6, Maris Sal/​Sea Salt/​Sel Marin",https://incidecoder-content.storage.googleapis.com/bc3e421c-b49c-4417-9ed9-4b864776d5f2/products/clarins-extra-firming-night-dry-skin/clarins-extra-firming-night-dry-skin_front_photo_original.jpeg,Success,Clarins Extra-Firming Night,Clarins Extra-Firming Night,Clarins Extra-Firming Night - Dry Skin,True
,,,,,,,None link found,Clarins Super Restorative Day SPF 15,Clarins Super Restorative Day SPF 15,,True
